REC_ID,MAINROAD,CROSSROAD,latitude,longitude,IMAGEURL
9203,LAKE SHORE BLVD W,BREMNER BLVD,43.6423109978803,-79.3792179911381,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9203.jpg
9204,LAKE SHORE BLVD W,REES ST,43.6395140007549,-79.3868910021742,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9204.jpg
9205,F G GARDINER XY E,SPADINA AVE,43.6381469974869,-79.3943709985331,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9205.jpg
9206,F G GARDINER XY E,BATHURST ST,43.6378270070491,-79.4004800005971,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9206.jpg
9207,F G GARDINER XY E,STRACHAN AVE,43.6373570019154,-79.4117380059441,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9207.jpg
9208,F G GARDINER XY E,DUFFERIN ST,43.634504009513,-79.4222449952726,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9208.jpg
9209,F G GARDINER XY E,NET DR,43.6341280019222,-79.4378829948916,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9209.jpg
9210,F G GARDINER XY E,PARKSIDE DR,43.638305007358,-79.4499439940186,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9210.jpg
9211,F G GARDINER XY E,ELLIS AVE,43.6379430029546,-79.4622069976607,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9211.jpg
9212,QUEENSWAY E GARDINER RAMP,F G GARDINER XY E,43.6349740064415,-79.4695400027085,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9212.jpg
9213,GARDINER E LAKE SHORE WEST E RAMP,LAKE SHORE BLVD W,43.6310649990376,-79.4761250018304,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9213.jpg
9214,F G GARDINER XY E,PARK LAWN RD,43.6273100042685,-79.4818560015722,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9214.jpg
9215,F G GARDINER XY E,PARK LAWN RD,43.6244640079195,-79.4933339927156,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9215.jpg
9216,F G GARDINER XY E,ROYAL YORK RD,43.6223820046123,-79.5006590044699,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9216.jpg
9217,GARDINER C E ISLINGTON N RAMP,FG GARDINER C E,43.62011400308,-79.5128300007935,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9217.jpg
9218,KIPLING AVE,F G GARDINER C E,43.617626001198,-79.5256750007281,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9218.jpg
9219,F G GARDINER XY E,WICKMAN RD,43.6165489965847,-79.53145298897,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9219.jpg
9220,GARDINER X W 427 X N RAMP,THE EAST MALL,43.614837004391,-79.5467099986076,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9220.jpg
9221,F G GARDINER XY W,DON VALLEY PARKWAY N,43.6501000031467,-79.3494180048955,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9221.jpg
9300,F G GARDINER XY W,DON VALLEY PARKWAY S,43.6500780021804,-79.3498890023578,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9300.jpg
9301,LAKE SHORE BLVD E,PARLIAMENT ST,43.6475870034718,-79.3614029956098,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9301.jpg
9302,LAKE SHORE BLVD E,LOWER JARVIS ST,43.6456860000307,-79.3697740006252,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9302.jpg
9303,F G GARDINER XY W,YONGE ST / LAKESHORE W GARDINER,43.6443900009306,-79.3757669981816,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9303.jpg
9304,F G GARDINER XY W,BAY ST,43.6433340040817,-79.377829004338,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9304.jpg
9305,HARBOUR ST,YORK ST,43.641037002254,-79.3808609970771,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9305.jpg
9306,LAKE SHORE BLVD W,REES ST,43.6395040048354,-79.3870139972948,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9306.jpg
9307,F G GARDINER XY W,SPADINA AVE,43.6389169972833,-79.3921100025246,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9307.jpg
9308,LAKE SHORE BLVD W,REMEMBRANCE DR,43.6355990025104,-79.4035780024507,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9308.jpg
9309,LAKE SHORE BLVD W,NEWFOUNDLAND RD / ONTARIO PLACE BLVD,43.6327680018944,-79.4097499935214,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9309.jpg
