camera_id,location,main_road,cross_road,latitude,longitude,image_url,image_size_kb
8187,EGLINTON AVE W & MARTIN GROVE RD,EGLINTON AVE W,MARTIN GROVE RD,43.6742729967716,-79.5632249985061,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8187.jpg,27
8188,EGLINTON AVE W & 27 401 427 EGLINTON E RAMP,EGLINTON AVE W,27 401 427 EGLINTON E RAMP,43.6739010061109,-79.5674490051473,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8188.jpg,145
8189,LAWRENCE AVE E & KENNEDY RD,LAWRENCE AVE E,KENNEDY RD,43.7497809959362,-79.2748700008901,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8189.jpg,130
8190,LAWRENCE AVE E & WARDEN AVE,LAWRENCE AVE E,WARDEN AVE,43.7455579997031,-79.2945790034661,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8190.jpg,27
8191,SHEPPARD AVE E & 404 N SHEPPARD AVE RAMP / YORKLAND RD,SHEPPARD AVE E,404 N SHEPPARD AVE RAMP / YORKLAND RD,43.7756939971651,-79.3378910067079,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8191.jpg,96
8192,FINCH AVE E & 404 S FINCH RAMP,FINCH AVE E,404 S FINCH RAMP,43.7946109966981,-79.3455480014191,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8192.jpg,156
8193,FINCH AVE W & 400 S FINCH W RAMP,FINCH AVE W,400 S FINCH W RAMP,43.7538769957631,-79.5327230002816,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8193.jpg,129
8194,STEELES AVE E & KENNEDY RD,STEELES AVE E,KENNEDY RD,43.8239470013074,-79.3070240017318,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8194.jpg,27
8195,STEELES AVE W & BATHURST ST,STEELES AVE W,BATHURST ST,43.7927200071234,-79.4455909992798,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8195.jpg,137
8196,STEELES AVE W & NORFINCH DR / 400 N FINCH W RAMP,STEELES AVE W,NORFINCH DR / 400 N FINCH W RAMP,43.7734599946248,-79.5317010027174,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8196.jpg,127
8197,STEELES AVE W & WESTON RD,STEELES AVE W,WESTON RD,43.7702630013888,-79.5462309983191,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8197.jpg,154
8198,STEELES AVE W & MARTIN GROVE RD,STEELES AVE W,MARTIN GROVE RD,43.7580330011076,-79.6032530015559,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8198.jpg,27
8199,YONGE ST & KING ST,YONGE ST,KING ST,43.6492570052918,-79.3777979961203,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8199.jpg,140
8200,YONGE ST & KING ST,YONGE ST,KING ST,43.6492880049747,-79.3778560100493,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8200.jpg,133
8201,QUEEN ST E & WOODBINE AVE,QUEEN ST E,WOODBINE AVE,43.6687259993692,-79.305612000479,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8201.jpg,27
8202,QUEEN ST E & WOODBINE AVE,QUEEN ST E,WOODBINE AVE,43.6686610013541,-79.3059089992216,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8202.jpg,27
8203,QUEEN ST & KINGSTON RD / EASTERN AVE,QUEEN ST,KINGSTON RD / EASTERN AVE,43.66706400923,-79.3128269972601,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8203.jpg,27
8204,QUEEN ST E & LESLIE ST,QUEEN ST E,LESLIE ST,43.6632320088546,-79.3299989995545,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8204.jpg,27
8205,QUEEN ST E & BROADVIEW AVE,QUEEN ST E,BROADVIEW AVE,43.6587690048686,-79.3500040062003,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8205.jpg,27
8206,QUEEN ST E & BROADVIEW AVE,QUEEN ST E,BROADVIEW AVE,43.658728004101,-79.3498740008699,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8206.jpg,144
8207,KINGSTON RD & WOODBINE AVE,KINGSTON RD,WOODBINE AVE,43.6739560046614,-79.3077629958218,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8207.jpg,141
8208,KINGSTON RD & WOODBINE AVE,KINGSTON RD,WOODBINE AVE,43.6737470017674,-79.3079389933436,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8208.jpg,27
8209,DUNDAS ST E & JONES AVE,DUNDAS ST E,JONES AVE,43.6662360057122,-79.3344880076474,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8209.jpg,27
8210,BROADVIEW AVE & DUNDAS ST E,BROADVIEW AVE,DUNDAS ST E,43.6624200063065,-79.3511489931235,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8210.jpg,27
8211,BROADVIEW AVE & DUNDAS ST E,BROADVIEW AVE,DUNDAS ST E,43.662566009357,-79.3513159948418,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8211.jpg,27
8212,DUNDAS ST E & PARLIAMENT ST,DUNDAS ST E,PARLIAMENT ST,43.6594629996268,-79.366157998329,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8212.jpg,27
8213,DUNDAS ST E & PARLIAMENT ST,DUNDAS ST E,PARLIAMENT ST,43.6593190045058,-79.3660960038927,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8213.jpg,27
8214,DANFORTH AVE & WOODBINE AVE,DANFORTH AVE,WOODBINE AVE,43.6856530043537,-79.3125659968904,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8214.jpg,27
8215,DANFORTH AVE & BROADVIEW AVE,DANFORTH AVE,BROADVIEW AVE,43.6762439982069,-79.3591560011689,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8215.jpg,27
8216,DANFORTH AVE & BROADVIEW AVE,DANFORTH AVE,BROADVIEW AVE,43.6762900038671,-79.3590609943736,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8216.jpg,27
8217,GERRARD ST E & WOODBINE AVE,GERRARD ST E,WOODBINE AVE,43.6806780092268,-79.3108340074612,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8217.jpg,150
8218,BAYVIEW AVE & LAWREN HARRIS SQ,BAYVIEW AVE,LAWREN HARRIS SQ,43.6549068205085,-79.3536761945027,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8218.jpg,157
8219,BAYVIEW AVE & RIVER ST,BAYVIEW AVE,RIVER ST,43.6659232583116,-79.3574727013327,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8219.jpg,146
8220,BAYVIEW AVE & RIVER ST,BAYVIEW AVE,RIVER ST,43.6657488532651,-79.3572313196213,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8220.jpg,159
8221,BAYVIEW AVE & ROSEDALE VALLEY RD,BAYVIEW AVE,ROSEDALE VALLEY RD,43.6700879052613,-79.3602066910709,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8221.jpg,164
8222,BAYVIEW AVE & ROSEDALE VALLEY RD,BAYVIEW AVE,ROSEDALE VALLEY RD,43.6702507344075,-79.3604163055408,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8222.jpg,160
8223,BAYVIEW AVE & POTTERY RD,BAYVIEW AVE,POTTERY RD,43.6881625336124,-79.3635193843526,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8223.jpg,123
8224,BAYVIEW AVE & POTTERY RD,BAYVIEW AVE,POTTERY RD,43.6877914735415,-79.3634746152559,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8224.jpg,157
8225,EGLINTON AVE W & ROYAL YORK RD,EGLINTON AVE W,ROYAL YORK RD,43.6822823169248,-79.5262258698008,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8225.jpg,148
8226,EGLINTON AVE W & SCARLETT RD,EGLINTON AVE W,SCARLETT RD,43.6838620012644,-79.5110450049756,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8226.jpg,157
8227,EGLINTON AVE W & ISLINGTON AVE,EGLINTON AVE W,ISLINGTON AVE,43.6797876707112,-79.538777842106,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8227.jpg,147
8228,QUEENS PARK & QUEENS PARK CRES W,QUEENS PARK,QUEENS PARK CRES W,43.6664589982731,-79.3933573019622,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8228.jpg,149
8229,QUEENS PARK & HOSKIN AVE,QUEENS PARK,HOSKIN AVE,43.6651000023273,-79.3941209922341,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8229.jpg,27
8230,QUEENS PARK CRES E & WELLESLEY ST,QUEENS PARK CRES E,WELLESLEY ST,43.6635840038797,-79.3906480060688,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8230.jpg,139
8231,EGLINTON AVE W & KIPLING AVE,EGLINTON AVE W,KIPLING AVE,43.6770409938542,-79.5510899939112,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8231.jpg,170
8232,YONGE ST & BERWICK AVE,YONGE ST,BERWICK AVE,43.7040269976501,-79.3976580052819,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8232.jpg,120
8233,MOUNT PLEASANT RD & BROADWAY AVE,MOUNT PLEASANT RD,BROADWAY AVE,43.7110320003666,-79.3913460026811,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8233.jpg,963
8234,YONGE ST & BROADWAY AVE / MONTGOMERY AVE,YONGE ST,BROADWAY AVE / MONTGOMERY AVE,43.7095019969611,-79.3990990096539,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8234.jpg,994
8235,MOUNT PLEASANT RD & SOUDAN AVE,MOUNT PLEASANT RD,SOUDAN AVE,43.7059930403243,-79.3893795767421,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8235.jpg,123
8236,PARLIAMENT ST & MILL ST,PARLIAMENT ST,MILL ST,43.6501020067014,-79.3621960052269,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8236.jpg,142
8237,CHERRY ST & EASTERN AVE,CHERRY ST,EASTERN AVE,43.6538780040335,-79.3583589957559,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8237.jpg,130
8238,CHERRY ST & MILL ST,CHERRY ST,MILL ST,43.6513330022476,-79.3573790018332,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8238.jpg,174
8241,DUFFERIN ST & SASKATCHEWAN RD / BRITISH COLUMBIA RD,DUFFERIN ST,SASKATCHEWAN RD / BRITISH COLUMBIA RD,43.6326860020577,-79.4249289918329,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8241.jpg,120
8248,SPADINA AVE & CLARENCE SQ,SPADINA AVE,CLARENCE SQ,43.6433479983208,-79.394172997367,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8248.jpg,27
8249,EGLINTON AVE E & HOLLY ST,EGLINTON AVE E,HOLLY ST,43.7070739969293,-79.3967430005501,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8249.jpg,27
8250,FINCH AVE E & DORIS AVE,FINCH AVE E,DORIS AVE,43.7802480021657,-79.4133669971215,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8250.jpg,27
8252,BRITISH COLUMBIA RD & YUKON PL / PRIVATE ACCESS,BRITISH COLUMBIA RD,YUKON PL / PRIVATE ACCESS,43.6316229981203,-79.4272779992321,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8252.jpg,141
8253,DUNDAS ST W & BATHURST ST,DUNDAS ST W,BATHURST ST,43.6523110026444,-79.4060219932683,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8253.jpg,186
8254,DUFFERIN ST & DUNDAS ST W,DUFFERIN ST,DUNDAS ST W,43.6496510050056,-79.4314530031817,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8254.jpg,149
8255,STRACHAN AVE & EAST LIBERTY ST / ORDNANCE ST,STRACHAN AVE,EAST LIBERTY ST / ORDNANCE ST,43.6392840009529,-79.4108700033671,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8255.jpg,169
8256,DUNDAS ST W & COLLEGE ST / ST HELEN'S AVE,DUNDAS ST W,COLLEGE ST / ST HELEN'S AVE,43.6502809998322,-79.4410200023925,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8256.jpg,174
8257,QUEEN ST W & DOVERCOURT RD,QUEEN ST W,DOVERCOURT RD,43.6434819971058,-79.4223690072574,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8257.jpg,161
8258,QUEEN ST W & SHAW ST,QUEEN ST W,SHAW ST,43.6447009991392,-79.4162730002572,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8258.jpg,175
8259,BREMNER BLVD & NAVY WHARF CRT,BREMNER BLVD,NAVY WHARF CRT,43.6407460081365,-79.3914950081819,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8259.jpg,124
8260,STRACHAN AVE & WELLINGTON ST W / DOURO ST,STRACHAN AVE,WELLINGTON ST W / DOURO ST,43.6407580008455,-79.4114689982728,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8260.jpg,121
8261,DUFFERIN ST & LIBERTY ST / PRIVATE ACCESS,DUFFERIN ST,LIBERTY ST / PRIVATE ACCESS,43.6370740010363,-79.4266540030886,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8261.jpg,139
8262,BREMNER BLVD & REES ST,BREMNER BLVD,REES ST,43.640855999794,-79.3876230004413,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8262.jpg,93
8263,LIBERTY ST & HANNA AVE / EAST LIBERTY ST,LIBERTY ST,HANNA AVE / EAST LIBERTY ST,43.6385680051435,-79.4197019966587,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8263.jpg,236
8264,FRONT ST W & BLUE JAYS WAY,FRONT ST W,BLUE JAYS WAY,43.6434210078596,-79.3912850050518,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8264.jpg,110
9100,DON VALLEY PARKWAY & EASTERN AVE,DON VALLEY PARKWAY,EASTERN AVE,43.656846993807,-79.3524119952827,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9100.jpg,27
9101,DON VALLEY PARKWAY & DUNDAS ST E,DON VALLEY PARKWAY,DUNDAS ST E,43.6618990027157,-79.3547479999587,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9101.jpg,219
9102,DON VALLEY PARKWAY & PRINCE EDWARD VIADUCT / DANFORTH AVE,DON VALLEY PARKWAY,PRINCE EDWARD VIADUCT / DANFORTH AVE,43.6719379994654,-79.3589880056487,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9102.jpg,159
9103,DON VALLEY PARKWAY & PRINCE EDWARD VIADUCT / BLOOR ST E,DON VALLEY PARKWAY,PRINCE EDWARD VIADUCT / BLOOR ST E,43.6815389966516,-79.3627990035328,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9103.jpg,146
9104,DON VALLEY PARKWAY S & LEASIDE BDGE,DON VALLEY PARKWAY S,LEASIDE BDGE,43.6934500073592,-79.3573090027233,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9104.jpg,208
9105,DON VALLEY PARKWAY & LEASIDE BDGE,DON VALLEY PARKWAY,LEASIDE BDGE,43.698183000675,-79.3495169988887,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9105.jpg,201
9106,DON VALLEY PARKWAY S & DON MILLS RD,DON VALLEY PARKWAY S,DON MILLS RD,43.7005990065432,-79.33760500687,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9106.jpg,203
9108,DON VALLEY PARKWAY & SPANBRIDGE RD,DON VALLEY PARKWAY,SPANBRIDGE RD,43.7076860024448,-79.3313179946592,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9108.jpg,203
9109,DON VALLEY PARKWAY & SPANBRIDGE RD,DON VALLEY PARKWAY,SPANBRIDGE RD,43.7126170083698,-79.3250279902538,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9109.jpg,206
9110,DON VALLEY PARKWAY N & ST DENNIS DR,DON VALLEY PARKWAY N,ST DENNIS DR,43.7180650056625,-79.3272860007317,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9110.jpg,3215
9111,DON VALLEY PARKWAY & EGLINTON AVE E,DON VALLEY PARKWAY,EGLINTON AVE E,43.7235310002238,-79.3299969948379,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9111.jpg,197
9112,WYNFORD DR & WYNFORD DVP N RUMP,WYNFORD DR,WYNFORD DVP N RUMP,43.7269910035716,-79.3300139955125,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9112.jpg,218
9113,DON VALLEY PARKWAY & CONCORDE GT,DON VALLEY PARKWAY,CONCORDE GT,43.7309400013097,-79.3305190031422,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9113.jpg,209
9114,DON VALLEY PARKWAY N & LAWRENCE AVE E,DON VALLEY PARKWAY N,LAWRENCE AVE E,43.7396720012104,-79.3318240037522,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9114.jpg,219
9115,DON VALLEY PARKWAY N & BROOKBANKS DR,DON VALLEY PARKWAY N,BROOKBANKS DR,43.7492470071044,-79.333251989374,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9115.jpg,202
9116,DON VALLEY PARKWAY N & YORK MILLS E DVP N RAMP,DON VALLEY PARKWAY N,YORK MILLS E DVP N RAMP,43.7579560075967,-79.3353700007091,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9116.jpg,123
9200,LAKE SHORE BLVD E & DON ROADWAY,LAKE SHORE BLVD E,DON ROADWAY,43.6499680066663,-79.3492809942495,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9200.jpg,180
9201,F G GARDINER XY & PARLIAMENT ST,F G GARDINER XY,PARLIAMENT ST,43.6477380054014,-79.3610430031224,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9201.jpg,27
9202,F G GARDINER XY & LOWER JARVIS ST,F G GARDINER XY,LOWER JARVIS ST,43.6456270004132,-79.3700230063546,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9202.jpg,27
9203,LAKE SHORE BLVD W & BREMNER BLVD,LAKE SHORE BLVD W,BREMNER BLVD,43.6423109978803,-79.3792179911381,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9203.jpg,145
9204,LAKE SHORE BLVD W & REES ST,LAKE SHORE BLVD W,REES ST,43.6395140007549,-79.3868910021742,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9204.jpg,3648
9205,F G GARDINER XY E & SPADINA AVE,F G GARDINER XY E,SPADINA AVE,43.6381469974869,-79.3943709985331,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9205.jpg,27
9206,F G GARDINER XY E & BATHURST ST,F G GARDINER XY E,BATHURST ST,43.6378270070491,-79.4004800005971,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9206.jpg,2746
9207,F G GARDINER XY E & STRACHAN AVE,F G GARDINER XY E,STRACHAN AVE,43.6373570019154,-79.4117380059441,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9207.jpg,1657
9208,F G GARDINER XY E & DUFFERIN ST,F G GARDINER XY E,DUFFERIN ST,43.634504009513,-79.4222449952726,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9208.jpg,736
9209,F G GARDINER XY E & NET DR,F G GARDINER XY E,NET DR,43.6341280019222,-79.4378829948916,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9209.jpg,2949
9210,F G GARDINER XY E & PARKSIDE DR,F G GARDINER XY E,PARKSIDE DR,43.638305007358,-79.4499439940186,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9210.jpg,27
9211,F G GARDINER XY E & ELLIS AVE,F G GARDINER XY E,ELLIS AVE,43.6379430029546,-79.4622069976607,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9211.jpg,2044
9212,QUEENSWAY E GARDINER RAMP & F G GARDINER XY E,QUEENSWAY E GARDINER RAMP,F G GARDINER XY E,43.6349740064415,-79.4695400027085,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9212.jpg,4453
9213,GARDINER E LAKE SHORE WEST E RAMP & LAKE SHORE BLVD W,GARDINER E LAKE SHORE WEST E RAMP,LAKE SHORE BLVD W,43.6310649990376,-79.4761250018304,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9213.jpg,27
9214,F G GARDINER XY E & PARK LAWN RD,F G GARDINER XY E,PARK LAWN RD,43.6273100042685,-79.4818560015722,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9214.jpg,163
9215,F G GARDINER XY E & PARK LAWN RD,F G GARDINER XY E,PARK LAWN RD,43.6244640079195,-79.4933339927156,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9215.jpg,158
9216,F G GARDINER XY E & ROYAL YORK RD,F G GARDINER XY E,ROYAL YORK RD,43.6223820046123,-79.5006590044699,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9216.jpg,214
9217,GARDINER C E ISLINGTON N RAMP & FG GARDINER C E,GARDINER C E ISLINGTON N RAMP,FG GARDINER C E,43.62011400308,-79.5128300007935,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9217.jpg,194
9218,KIPLING AVE & F G GARDINER C E,KIPLING AVE,F G GARDINER C E,43.617626001198,-79.5256750007281,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9218.jpg,156
9219,F G GARDINER XY E & WICKMAN RD,F G GARDINER XY E,WICKMAN RD,43.6165489965847,-79.53145298897,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9219.jpg,169
9220,GARDINER X W 427 X N RAMP & THE EAST MALL,GARDINER X W 427 X N RAMP,THE EAST MALL,43.614837004391,-79.5467099986076,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9220.jpg,177
9221,F G GARDINER XY W & DON VALLEY PARKWAY N,F G GARDINER XY W,DON VALLEY PARKWAY N,43.6501000031467,-79.3494180048955,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9221.jpg,176
9300,F G GARDINER XY W & DON VALLEY PARKWAY S,F G GARDINER XY W,DON VALLEY PARKWAY S,43.6500780021804,-79.3498890023578,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9300.jpg,166
9301,LAKE SHORE BLVD E & PARLIAMENT ST,LAKE SHORE BLVD E,PARLIAMENT ST,43.6475870034718,-79.3614029956098,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9301.jpg,98
9302,LAKE SHORE BLVD E & LOWER JARVIS ST,LAKE SHORE BLVD E,LOWER JARVIS ST,43.6456860000307,-79.3697740006252,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9302.jpg,125
9303,F G GARDINER XY W & YONGE ST / LAKESHORE W GARDINER,F G GARDINER XY W,YONGE ST / LAKESHORE W GARDINER,43.6443900009306,-79.3757669981816,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9303.jpg,132
9304,F G GARDINER XY W & BAY ST,F G GARDINER XY W,BAY ST,43.6433340040817,-79.377829004338,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9304.jpg,27
9305,HARBOUR ST & YORK ST,HARBOUR ST,YORK ST,43.641037002254,-79.3808609970771,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9305.jpg,123
9306,LAKE SHORE BLVD W & REES ST,LAKE SHORE BLVD W,REES ST,43.6395040048354,-79.3870139972948,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9306.jpg,113
9307,F G GARDINER XY W & SPADINA AVE,F G GARDINER XY W,SPADINA AVE,43.6389169972833,-79.3921100025246,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9307.jpg,180
9308,LAKE SHORE BLVD W & REMEMBRANCE DR,LAKE SHORE BLVD W,REMEMBRANCE DR,43.6355990025104,-79.4035780024507,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9308.jpg,27
9309,LAKE SHORE BLVD W & NEWFOUNDLAND RD / ONTARIO PLACE BLVD,LAKE SHORE BLVD W,NEWFOUNDLAND RD / ONTARIO PLACE BLVD,43.6327680018944,-79.4097499935214,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9309.jpg,204
9310,LAKE SHORE BLVD W & ONTARIO DR / REMEMBRANCE DR,LAKE SHORE BLVD W,ONTARIO DR / REMEMBRANCE DR,43.6305190040779,-79.418522007892,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9310.jpg,180
9311,LAKE SHORE BLVD W & BRITISH COLUMBIA RD / LAKESHORE BRITISH COLUMBIA RAMP,LAKE SHORE BLVD W,BRITISH COLUMBIA RD / LAKESHORE BRITISH COLUMBIA RAMP,43.6304970045572,-79.4273479987181,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9311.jpg,191
9312,LAKE SHORE BLVD W & BRITISH COLUMBIA RD / LAKESHORE BRITISH COLUMBIA RAMP,LAKE SHORE BLVD W,BRITISH COLUMBIA RD / LAKESHORE BRITISH COLUMBIA RAMP,43.6320769993127,-79.4301180024874,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9312.jpg,207
9313,LAKE SHORE BLVD W & LAKESHORE BRITISH COLUMBIA RAMP,LAKE SHORE BLVD W,LAKESHORE BRITISH COLUMBIA RAMP,43.6317460084313,-79.4309909945143,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9313.jpg,155
9314,LAKE SHORE BLVD W & OARSMAN DR,LAKE SHORE BLVD W,OARSMAN DR,43.6326359951403,-79.4362000016533,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9314.jpg,199
9315,LAKE SHORE BLVD W & BUDAPEST LANE,LAKE SHORE BLVD W,BUDAPEST LANE,43.6373770082405,-79.4499400051231,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9315.jpg,239
